FIA_region,ecoregionL3,er3code,forest_type,a_volume,b_volume,forest_area_km2
North_Central,Central Corn Belt Plains,54,Pinyon_Juniper,43.16,0.05,0.0625
North_Central,Central Corn Belt Plains,54,Pinyon_Juniper,43.16,0.05,0.0625
North_Central,Central Corn Belt Plains,54,Pinyon_Juniper,43.16,0.05,0.0625
North_Central,Mississippi Valley Loess Plains,74,Pinyon_Juniper,43.16,0.05,0.0625
South,Mississippi Valley Loess Plains,74,Pinyon_Juniper,437.56,0.01,0.0625
South,Mississippi Valley Loess Plains,74,Pinyon_Juniper,437.56,0.01,0.0625
South,Mississippi Valley Loess Plains,74,Pinyon_Juniper,437.56,0.01,0.0625
South,Mississippi Valley Loess Plains,74,Pinyon_Juniper,437.56,0.01,0.0625
South,Mississippi Valley Loess Plains,74,Pinyon_Juniper,437.56,0.01,0.0625
South,Southwestern Appalachians,68,Pinyon_Juniper,437.56,0.01,0.0625
South,Southwestern Appalachians,68,Pinyon_Juniper,437.56,0.01,0.0625
South,Southwestern Appalachians,68,Pinyon_Juniper,437.56,0.01,0.0625
South,Southwestern Appalachians,68,Pinyon_Juniper,437.56,0.01,0.0625
Interior_West,Arizona/New Mexico Mountains,23,Ponderosa_Pine,152.73,0.03,21455.9375
Interior_West,Arizona/New Mexico Mountains,23,Ponderosa_Pine,152.73,0.03,21455.9375
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Ponderosa_Pine,204.15,0.03,19761.625
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Ponderosa_Pine,204.15,0.03,19761.625
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Ponderosa_Pine,204.15,0.03,19761.625
Interior_West,Blue Mountains,11,Ponderosa_Pine,152.73,0.03,17802.75
Pacific_Northwest,Blue Mountains,11,Ponderosa_Pine,204.15,0.03,17802.75
Pacific_Northwest,Blue Mountains,11,Ponderosa_Pine,204.15,0.03,17802.75
Interior_West,Southern Rockies,21,Ponderosa_Pine,152.73,0.03,16519.1875
Interior_West,Southern Rockies,21,Ponderosa_Pine,152.73,0.03,16519.1875
Interior_West,Southern Rockies,21,Ponderosa_Pine,152.73,0.03,16519.1875
Interior_West,Southern Rockies,21,Ponderosa_Pine,152.73,0.03,16519.1875
Interior_West,Middle Rockies,17,Ponderosa_Pine,152.73,0.03,11040.5
Interior_West,Middle Rockies,17,Ponderosa_Pine,152.73,0.03,11040.5
Interior_West,Middle Rockies,17,Ponderosa_Pine,152.73,0.03,11040.5
North_Central,Middle Rockies,17,Ponderosa_Pine,123.96,0.03,11040.5
Interior_West,Northwestern Great Plains,43,Ponderosa_Pine,152.73,0.03,7089.125
Interior_West,Northwestern Great Plains,43,Ponderosa_Pine,152.73,0.03,7089.125
North_Central,Northwestern Great Plains,43,Ponderosa_Pine,123.96,0.03,7089.125
North_Central,Northwestern Great Plains,43,Ponderosa_Pine,123.96,0.03,7089.125
North_Central,Northwestern Great Plains,43,Ponderosa_Pine,123.96,0.03,7089.125
Interior_West,Northern Rockies,15,Ponderosa_Pine,152.73,0.03,6173
Interior_West,Northern Rockies,15,Ponderosa_Pine,152.73,0.03,6173
Pacific_Northwest,Northern Rockies,15,Ponderosa_Pine,204.15,0.03,6173
Interior_West,Sierra Nevada,5,Ponderosa_Pine,152.73,0.03,4684.375
Pacific_Northwest,Sierra Nevada,5,Ponderosa_Pine,204.15,0.03,4684.375
Interior_West,Idaho Batholith,16,Ponderosa_Pine,152.73,0.03,3346.3125
Interior_West,Idaho Batholith,16,Ponderosa_Pine,152.73,0.03,3346.3125
Pacific_Northwest,Cascades,4,Ponderosa_Pine,204.15,0.03,3271.0625
Pacific_Northwest,Cascades,4,Ponderosa_Pine,204.15,0.03,3271.0625
Pacific_Northwest,Cascades,4,Ponderosa_Pine,204.15,0.03,3271.0625
Interior_West,Columbia Plateau,10,Ponderosa_Pine,152.73,0.03,2257.6875
Pacific_Northwest,Columbia Plateau,10,Ponderosa_Pine,204.15,0.03,2257.6875
Pacific_Northwest,Columbia Plateau,10,Ponderosa_Pine,204.15,0.03,2257.6875
Pacific_Northwest,North Cascades,77,Ponderosa_Pine,204.15,0.03,1471.6875
Interior_West,High Plains,25,Ponderosa_Pine,152.73,0.03,1185.5
Interior_West,High Plains,25,Ponderosa_Pine,152.73,0.03,1185.5
Interior_West,High Plains,25,Ponderosa_Pine,152.73,0.03,1185.5
North_Central,High Plains,25,Ponderosa_Pine,123.96,0.03,1185.5
North_Central,High Plains,25,Ponderosa_Pine,123.96,0.03,1185.5
North_Central,High Plains,25,Ponderosa_Pine,123.96,0.03,1185.5
Interior_West,Wasatch and Uinta Mountains,19,Ponderosa_Pine,152.73,0.03,1095.8125
Interior_West,Wasatch and Uinta Mountains,19,Ponderosa_Pine,152.73,0.03,1095.8125
Interior_West,Wasatch and Uinta Mountains,19,Ponderosa_Pine,152.73,0.03,1095.8125
Interior_West,Colorado Plateaus,20,Ponderosa_Pine,152.73,0.03,993.1875
Interior_West,Colorado Plateaus,20,Ponderosa_Pine,152.73,0.03,993.1875
Interior_West,Colorado Plateaus,20,Ponderosa_Pine,152.73,0.03,993.1875
Interior_West,Colorado Plateaus,20,Ponderosa_Pine,152.73,0.03,993.1875
Interior_West,Northern Basin and Range,80,Ponderosa_Pine,152.73,0.03,763.875
Interior_West,Northern Basin and Range,80,Ponderosa_Pine,152.73,0.03,763.875
Interior_West,Northern Basin and Range,80,Ponderosa_Pine,152.73,0.03,763.875
Pacific_Northwest,Northern Basin and Range,80,Ponderosa_Pine,204.15,0.03,763.875
Pacific_Northwest,Northern Basin and Range,80,Ponderosa_Pine,204.15,0.03,763.875
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Ponderosa_Pine,204.15,0.03,754.4375
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Ponderosa_Pine,204.15,0.03,754.4375
Interior_West,Southwestern Tablelands,26,Ponderosa_Pine,152.73,0.03,604.9375
Interior_West,Southwestern Tablelands,26,Ponderosa_Pine,152.73,0.03,604.9375
North_Central,Southwestern Tablelands,26,Ponderosa_Pine,123.96,0.03,604.9375
Pacific_Northwest,Southern California Mountains,8,Ponderosa_Pine,204.15,0.03,545.0625
Interior_West,Arizona/New Mexico Plateau,22,Ponderosa_Pine,152.73,0.03,430.3125
Interior_West,Arizona/New Mexico Plateau,22,Ponderosa_Pine,152.73,0.03,430.3125
Interior_West,Arizona/New Mexico Plateau,22,Ponderosa_Pine,152.73,0.03,430.3125
Interior_West,Arizona/New Mexico Plateau,22,Ponderosa_Pine,152.73,0.03,430.3125
Interior_West,Central Basin and Range,13,Ponderosa_Pine,152.73,0.03,271.4375
Interior_West,Central Basin and Range,13,Ponderosa_Pine,152.73,0.03,271.4375
Interior_West,Central Basin and Range,13,Ponderosa_Pine,152.73,0.03,271.4375
Pacific_Northwest,Central Basin and Range,13,Ponderosa_Pine,204.15,0.03,271.4375
Interior_West,Wyoming Basin,18,Ponderosa_Pine,152.73,0.03,179.375
Interior_West,Wyoming Basin,18,Ponderosa_Pine,152.73,0.03,179.375
Interior_West,Wyoming Basin,18,Ponderosa_Pine,152.73,0.03,179.375
Interior_West,Wyoming Basin,18,Ponderosa_Pine,152.73,0.03,179.375
Interior_West,Wyoming Basin,18,Ponderosa_Pine,152.73,0.03,179.375
Interior_West,Northwestern Glaciated Plains,42,Ponderosa_Pine,152.73,0.03,125.1875
North_Central,Northwestern Glaciated Plains,42,Ponderosa_Pine,123.96,0.03,125.1875
North_Central,Northwestern Glaciated Plains,42,Ponderosa_Pine,123.96,0.03,125.1875
North_Central,Northwestern Glaciated Plains,42,Ponderosa_Pine,123.96,0.03,125.1875
Interior_West,Snake River Plain,12,Ponderosa_Pine,152.73,0.03,80.8125
Interior_West,Snake River Plain,12,Ponderosa_Pine,152.73,0.03,80.8125
Pacific_Northwest,Snake River Plain,12,Ponderosa_Pine,204.15,0.03,80.8125
Interior_West,Madrean Archipelago,79,Ponderosa_Pine,152.73,0.03,71.1875
Interior_West,Madrean Archipelago,79,Ponderosa_Pine,152.73,0.03,71.1875
Interior_West,Mojave Basin and Range,14,Ponderosa_Pine,152.73,0.03,61.125
Interior_West,Mojave Basin and Range,14,Ponderosa_Pine,152.73,0.03,61.125
Interior_West,Mojave Basin and Range,14,Ponderosa_Pine,152.73,0.03,61.125
Pacific_Northwest,Mojave Basin and Range,14,Ponderosa_Pine,204.15,0.03,61.125
North_Central,Central Irregular Plains,40,Ponderosa_Pine,123.96,0.03,22.3125
North_Central,Central Irregular Plains,40,Ponderosa_Pine,123.96,0.03,22.3125
North_Central,Central Irregular Plains,40,Ponderosa_Pine,123.96,0.03,22.3125
Pacific_Northwest,Coast Range,1,Ponderosa_Pine,204.15,0.03,17.625
Pacific_Northwest,Coast Range,1,Ponderosa_Pine,204.15,0.03,17.625
Pacific_Northwest,Coast Range,1,Ponderosa_Pine,204.15,0.03,17.625
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Ponderosa_Pine,204.15,0.03,17.3125
North_Central,Central Great Plains,27,Ponderosa_Pine,123.96,0.03,10.125
North_Central,Central Great Plains,27,Ponderosa_Pine,123.96,0.03,10.125
North_Central,Nebraska Sand Hills,44,Ponderosa_Pine,123.96,0.03,9.4375
North_Central,Nebraska Sand Hills,44,Ponderosa_Pine,123.96,0.03,9.4375
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
North_Central,Western Corn Belt Plains,47,Ponderosa_Pine,123.96,0.03,7.6875
Interior_West,Sonoran Basin and Range,81,Ponderosa_Pine,152.73,0.03,5.5
Pacific_Northwest,Sonoran Basin and Range,81,Ponderosa_Pine,204.15,0.03,5.5
Interior_West,Canadian Rockies,41,Ponderosa_Pine,152.73,0.03,3.25
North_Central,Cross Timbers,29,Ponderosa_Pine,123.96,0.03,1.25
North_Central,Interior River Valleys and Hills,72,Ponderosa_Pine,123.96,0.03,0.6875
North_Central,Interior River Valleys and Hills,72,Ponderosa_Pine,123.96,0.03,0.6875
North_Central,Interior River Valleys and Hills,72,Ponderosa_Pine,123.96,0.03,0.6875
North_Central,Interior River Valleys and Hills,72,Ponderosa_Pine,123.96,0.03,0.6875
Pacific_Northwest,Willamette Valley,3,Ponderosa_Pine,204.15,0.03,0.5625
Pacific_Northwest,Willamette Valley,3,Ponderosa_Pine,204.15,0.03,0.5625
North_Central,Driftless Area,52,Ponderosa_Pine,123.96,0.03,0.25
North_Central,Driftless Area,52,Ponderosa_Pine,123.96,0.03,0.25
North_Central,Driftless Area,52,Ponderosa_Pine,123.96,0.03,0.25
North_Central,Driftless Area,52,Ponderosa_Pine,123.96,0.03,0.25
Interior_West,Chihuahuan Deserts,24,Ponderosa_Pine,152.73,0.03,0.0625
Interior_West,Chihuahuan Deserts,24,Ponderosa_Pine,152.73,0.03,0.0625
Pacific_Northwest,Coast Range,1,Redwood,1907.28,0.01,2710.25
Pacific_Northwest,Coast Range,1,Redwood,1907.28,0.01,2710.25
Pacific_Northwest,Coast Range,1,Redwood,1907.28,0.01,2710.25
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Redwood,1907.28,0.01,25.4375
Pacific_Northwest,Sierra Nevada,5,Redwood,1907.28,0.01,8.625
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Redwood,1907.28,0.01,6.25
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Redwood,1907.28,0.01,6.25
North_Central,Northern Lakes and Forests,50,Spruce_Fir,120.32,0.03,26009.1875
North_Central,Northern Lakes and Forests,50,Spruce_Fir,120.32,0.03,26009.1875
North_Central,Northern Lakes and Forests,50,Spruce_Fir,120.32,0.03,26009.1875
Northeast,Acadian Plains and Hills,82,Spruce_Fir,173.18,0.03,16578.625
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
Northeast,Northeastern Highlands,58,Spruce_Fir,173.18,0.03,13719.125
North_Central,Northern Minnesota Wetlands,49,Spruce_Fir,120.32,0.03,7354.625
North_Central,North Central Hardwood Forests,51,Spruce_Fir,120.32,0.03,725.3125
North_Central,North Central Hardwood Forests,51,Spruce_Fir,120.32,0.03,725.3125
North_Central,North Central Hardwood Forests,51,Spruce_Fir,120.32,0.03,725.3125
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
Northeast,Northeastern Coastal Zone,59,Spruce_Fir,173.18,0.03,61.75
North_Central,Southeastern Wisconsin Till Plains,53,Spruce_Fir,120.32,0.03,59.1875
North_Central,Southeastern Wisconsin Till Plains,53,Spruce_Fir,120.32,0.03,59.1875
Northeast,Central Appalachians,69,Spruce_Fir,173.18,0.03,26.5
Northeast,Central Appalachians,69,Spruce_Fir,173.18,0.03,26.5
South,Central Appalachians,69,Spruce_Fir,277.95,0.08,26.5
South,Central Appalachians,69,Spruce_Fir,277.95,0.08,26.5
South,Central Appalachians,69,Spruce_Fir,277.95,0.08,26.5
South,Central Appalachians,69,Spruce_Fir,277.95,0.08,26.5
Northeast,Eastern Great Lakes Lowlands,83,Spruce_Fir,173.18,0.03,22.6875
Northeast,Eastern Great Lakes Lowlands,83,Spruce_Fir,173.18,0.03,22.6875
Northeast,Eastern Great Lakes Lowlands,83,Spruce_Fir,173.18,0.03,22.6875
Northeast,Eastern Great Lakes Lowlands,83,Spruce_Fir,173.18,0.03,22.6875
Northeast,North Central Appalachians,62,Spruce_Fir,173.18,0.03,12.4375
Northeast,North Central Appalachians,62,Spruce_Fir,173.18,0.03,12.4375
Northeast,Ridge and Valley,67,Spruce_Fir,173.18,0.03,10.3125
Northeast,Ridge and Valley,67,Spruce_Fir,173.18,0.03,10.3125
Northeast,Ridge and Valley,67,Spruce_Fir,173.18,0.03,10.3125
Northeast,Ridge and Valley,67,Spruce_Fir,173.18,0.03,10.3125
South,Ridge and Valley,67,Spruce_Fir,277.95,0.08,10.3125
South,Ridge and Valley,67,Spruce_Fir,277.95,0.08,10.3125
South,Ridge and Valley,67,Spruce_Fir,277.95,0.08,10.3125
South,Ridge and Valley,67,Spruce_Fir,277.95,0.08,10.3125
South,Ridge and Valley,67,Spruce_Fir,277.95,0.08,10.3125
North_Central,Huron/Erie Lake Plains,57,Spruce_Fir,120.32,0.03,9.5
North_Central,Huron/Erie Lake Plains,57,Spruce_Fir,120.32,0.03,9.5
Northeast,Huron/Erie Lake Plains,57,Spruce_Fir,173.18,0.03,9.5
North_Central,Lake Agassiz Plain,48,Spruce_Fir,120.32,0.03,7.1875
North_Central,Lake Agassiz Plain,48,Spruce_Fir,120.32,0.03,7.1875
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Spruce_Fir,120.32,0.03,4.875
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Spruce_Fir,120.32,0.03,4.875
Northeast,Atlantic Coastal Pine Barrens,84,Spruce_Fir,173.18,0.03,3.5
Northeast,Atlantic Coastal Pine Barrens,84,Spruce_Fir,173.18,0.03,3.5
Northeast,Atlantic Coastal Pine Barrens,84,Spruce_Fir,173.18,0.03,3.5
Northeast,Northern Allegheny Plateau,60,Spruce_Fir,173.18,0.03,2.6875
Northeast,Northern Allegheny Plateau,60,Spruce_Fir,173.18,0.03,2.6875
North_Central,Driftless Area,52,Spruce_Fir,120.32,0.03,1.625
North_Central,Driftless Area,52,Spruce_Fir,120.32,0.03,1.625
North_Central,Driftless Area,52,Spruce_Fir,120.32,0.03,1.625
North_Central,Driftless Area,52,Spruce_Fir,120.32,0.03,1.625
North_Central,Middle Rockies,17,Spruce_Fir,120.32,0.03,0.6875
North_Central,Central Corn Belt Plains,54,Spruce_Fir,120.32,0.03,0.0625
North_Central,Central Corn Belt Plains,54,Spruce_Fir,120.32,0.03,0.0625
North_Central,Central Corn Belt Plains,54,Spruce_Fir,120.32,0.03,0.0625
Pacific_Northwest,Cascades,4,Tanoak_Laurel,476.9,0.04,0.4375
Pacific_Northwest,Cascades,4,Tanoak_Laurel,476.9,0.04,0.4375
Pacific_Northwest,Cascades,4,Tanoak_Laurel,476.9,0.04,0.4375
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Tanoak_Laurel,476.9,0.04,144.375
Pacific_Northwest,Coast Range,1,Tanoak_Laurel,476.9,0.04,4922
Pacific_Northwest,Coast Range,1,Tanoak_Laurel,476.9,0.04,4922
Pacific_Northwest,Coast Range,1,Tanoak_Laurel,476.9,0.04,4922
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Tanoak_Laurel,476.9,0.04,1.5
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Tanoak_Laurel,476.9,0.04,1.5
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Tanoak_Laurel,476.9,0.04,1.5
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Tanoak_Laurel,476.9,0.04,2444.3125
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Tanoak_Laurel,476.9,0.04,2444.3125
Pacific_Northwest,Sierra Nevada,5,Tanoak_Laurel,476.9,0.04,8.25
Pacific_Northwest,Southern California Mountains,8,Tanoak_Laurel,476.9,0.04,42.25
Pacific_Northwest,Southern California/Northern Baja Coast,85,Tanoak_Laurel,476.9,0.04,0.25
Pacific_Northwest,Willamette Valley,3,Tanoak_Laurel,476.9,0.04,0.625
Pacific_Northwest,Willamette Valley,3,Tanoak_Laurel,476.9,0.04,0.625
South,Southern Coastal Plain,75,Tropical_Hardwoods,206.48,0.02,611
South,Southern Coastal Plain,75,Tropical_Hardwoods,206.48,0.02,611
South,Southern Coastal Plain,75,Tropical_Hardwoods,206.48,0.02,611
South,Southern Coastal Plain,75,Tropical_Hardwoods,206.48,0.02,611
South,Southern Coastal Plain,75,Tropical_Hardwoods,206.48,0.02,611
South,Southern Coastal Plain,75,Tropical_Hardwoods,206.48,0.02,611
South,Southern Florida Coastal Plain,76,Tropical_Hardwoods,206.48,0.02,241.875
Interior_West,Northern Rockies,15,Western_Larch,298.51,0.03,1094.75
Interior_West,Northern Rockies,15,Western_Larch,298.51,0.03,1094.75
Pacific_Northwest,Northern Rockies,15,Western_Larch,307.72,0.03,1094.75
Interior_West,Canadian Rockies,41,Western_Larch,298.51,0.03,273.125
Interior_West,Blue Mountains,11,Western_Larch,298.51,0.03,130.875
Pacific_Northwest,Blue Mountains,11,Western_Larch,307.72,0.03,130.875
Pacific_Northwest,Blue Mountains,11,Western_Larch,307.72,0.03,130.875
Interior_West,Idaho Batholith,16,Western_Larch,298.51,0.03,60.625
Interior_West,Idaho Batholith,16,Western_Larch,298.51,0.03,60.625
Pacific_Northwest,North Cascades,77,Western_Larch,307.72,0.03,21.875
Interior_West,Middle Rockies,17,Western_Larch,298.51,0.03,17.125
Interior_West,Middle Rockies,17,Western_Larch,298.51,0.03,17.125
Interior_West,Middle Rockies,17,Western_Larch,298.51,0.03,17.125
Interior_West,Northwestern Glaciated Plains,42,Western_Larch,298.51,0.03,0.375
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_Larch,307.72,0.03,0.25
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_Larch,307.72,0.03,0.25
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_Larch,307.72,0.03,0.25
Interior_West,Columbia Plateau,10,Western_Larch,298.51,0.03,0.1875
Pacific_Northwest,Columbia Plateau,10,Western_Larch,307.72,0.03,0.1875
Pacific_Northwest,Columbia Plateau,10,Western_Larch,307.72,0.03,0.1875
Interior_West,Northwestern Great Plains,43,Western_Larch,298.51,0.03,0.0625
Interior_West,Northwestern Great Plains,43,Western_Larch,298.51,0.03,0.0625
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Western_Oak,130.24,0.37,8616.625
Pacific_Northwest,Sierra Nevada,5,Western_Oak,130.24,0.37,7676.8125
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Western_Oak,130.24,0.37,5571.5
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Western_Oak,130.24,0.37,5571.5
Pacific_Northwest,Southern California Mountains,8,Western_Oak,130.24,0.37,2455.875
Pacific_Northwest,Cascades,4,Western_Oak,130.24,0.37,891.0625
Pacific_Northwest,Cascades,4,Western_Oak,130.24,0.37,891.0625
Pacific_Northwest,Cascades,4,Western_Oak,130.24,0.37,891.0625
Pacific_Northwest,Coast Range,1,Western_Oak,130.24,0.37,823.1875
Pacific_Northwest,Coast Range,1,Western_Oak,130.24,0.37,823.1875
Pacific_Northwest,Coast Range,1,Western_Oak,130.24,0.37,823.1875
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_Oak,130.24,0.37,411.625
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_Oak,130.24,0.37,411.625
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_Oak,130.24,0.37,411.625
Pacific_Northwest,Central Basin and Range,13,Western_Oak,130.24,0.37,267.3125
Pacific_Northwest,Columbia Plateau,10,Western_Oak,130.24,0.37,245.8125
Pacific_Northwest,Columbia Plateau,10,Western_Oak,130.24,0.37,245.8125
Pacific_Northwest,Southern California/Northern Baja Coast,85,Western_Oak,130.24,0.37,136.375
Pacific_Northwest,Blue Mountains,11,Western_Oak,130.24,0.37,39.1875
Pacific_Northwest,Blue Mountains,11,Western_Oak,130.24,0.37,39.1875
Pacific_Northwest,Willamette Valley,3,Western_Oak,130.24,0.37,28.4375
Pacific_Northwest,Willamette Valley,3,Western_Oak,130.24,0.37,28.4375
Pacific_Northwest,Sonoran Basin and Range,81,Western_Oak,130.24,0.37,26.0625
Pacific_Northwest,Mojave Basin and Range,14,Western_Oak,130.24,0.37,24
Pacific_Northwest,Central California Valley,7,Western_Oak,130.24,0.37,5.875
Pacific_Northwest,Northern Basin and Range,80,Western_Oak,130.24,0.37,1.3125
Pacific_Northwest,Northern Basin and Range,80,Western_Oak,130.24,0.37,1.3125
Pacific_Northwest,Snake River Plain,12,Western_Oak,130.24,0.37,1.125
Pacific_Northwest,North Cascades,77,Western_Oak,130.24,0.37,0.25
Interior_West,Blue Mountains,11,Western_White_Pine,292.16,0.03,0.3125
Interior_West,Central Basin and Range,13,Western_White_Pine,292.16,0.03,1.4375
Interior_West,Central Basin and Range,13,Western_White_Pine,292.16,0.03,1.4375
Interior_West,Central Basin and Range,13,Western_White_Pine,292.16,0.03,1.4375
Interior_West,Northern Rockies,15,Western_White_Pine,292.16,0.03,9.125
Interior_West,Northern Rockies,15,Western_White_Pine,292.16,0.03,9.125
Interior_West,Sierra Nevada,5,Western_White_Pine,292.16,0.03,99.5625
Pacific_Northwest,Blue Mountains,11,Western_White_Pine,228.52,0.02,0.3125
Pacific_Northwest,Blue Mountains,11,Western_White_Pine,228.52,0.02,0.3125
Pacific_Northwest,Cascades,4,Western_White_Pine,228.52,0.02,3.375
Pacific_Northwest,Cascades,4,Western_White_Pine,228.52,0.02,3.375
Pacific_Northwest,Cascades,4,Western_White_Pine,228.52,0.02,3.375
Pacific_Northwest,Central Basin and Range,13,Western_White_Pine,228.52,0.02,1.4375
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Western_White_Pine,228.52,0.02,0.125
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_White_Pine,228.52,0.02,3.625
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_White_Pine,228.52,0.02,3.625
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Western_White_Pine,228.52,0.02,3.625
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Western_White_Pine,228.52,0.02,392.9375
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Western_White_Pine,228.52,0.02,392.9375
Pacific_Northwest,Northern Rockies,15,Western_White_Pine,228.52,0.02,9.125
Pacific_Northwest,Sierra Nevada,5,Western_White_Pine,228.52,0.02,99.5625
North_Central,Northern Lakes and Forests,50,White_Red_Jack_Pine,233.99,0.04,13541.375
North_Central,Northern Lakes and Forests,50,White_Red_Jack_Pine,233.99,0.04,13541.375
North_Central,Northern Lakes and Forests,50,White_Red_Jack_Pine,233.99,0.04,13541.375
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
Northeast,Northeastern Highlands,58,White_Red_Jack_Pine,267.17,0.05,5402.6875
North_Central,North Central Hardwood Forests,51,White_Red_Jack_Pine,233.99,0.04,2907.6875
North_Central,North Central Hardwood Forests,51,White_Red_Jack_Pine,233.99,0.04,2907.6875
North_Central,North Central Hardwood Forests,51,White_Red_Jack_Pine,233.99,0.04,2907.6875
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Northeastern Coastal Zone,59,White_Red_Jack_Pine,267.17,0.05,2565.0625
Northeast,Acadian Plains and Hills,82,White_Red_Jack_Pine,267.17,0.05,1897.125
Northeast,Blue Ridge,66,White_Red_Jack_Pine,267.17,0.05,778
Northeast,Blue Ridge,66,White_Red_Jack_Pine,267.17,0.05,778
South,Blue Ridge,66,White_Red_Jack_Pine,369.52,0.05,778
South,Blue Ridge,66,White_Red_Jack_Pine,369.52,0.05,778
South,Blue Ridge,66,White_Red_Jack_Pine,369.52,0.05,778
South,Blue Ridge,66,White_Red_Jack_Pine,369.52,0.05,778
South,Blue Ridge,66,White_Red_Jack_Pine,369.52,0.05,778
South,Blue Ridge,66,White_Red_Jack_Pine,369.52,0.05,778
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,White_Red_Jack_Pine,233.99,0.04,445.75
